ID	ZT00	ZT06	ZT12	ZT18
FBgn0058006	7.259	5.923	6.362	6.982
FBgn0058045	120.216	132.347	136.468	123.04
FBgn0058045	140.65	160.666	142.845	153.652
FBgn0058064	0.15	1.201	0.055	0.141
FBgn0058160	11.504	10.5	9.916	11.577
FBgn0058178	13.505	12.706	12.341	12.157
FBgn0058178	14.682	13.791	13.424	13.826
FBgn0058178	13.102	13.257	14.624	13.776
FBgn0058191	26.692	24.141	25.893	23.925
FBgn0058191	39.284	40.995	44.472	42.569
FBgn0058191	45.072	46.95	42.625	41.215
FBgn0058191	43.81	44.404	41.62	39.681
FBgn0058198	0.378	0.054	0.642	0.461
FBgn0058263	22.028	34.615	30.838	34.505
FBgn0058263	20.431	31.692	31.711	28.462
FBgn0061197	1.631	3.357	1.508	16.862
FBgn0061197	3.461	17.073	1.555	1.637
FBgn0061200	5.553	4.419	5.819	4.871
FBgn0061209	0.071	0	0.213	0
FBgn0061356	84.281	59.135	35.083	96.246
FBgn0061360	11.814	17.031	16.737	14.465
FBgn0061362	6.538	5.624	5.965	5.616
FBgn0061476	0.823	0.728	0.324	0.682
FBgn0061492	23.426	26.655	22.567	22.406
FBgn0061492	22.762	26.877	23.61	22.784
FBgn0061515	53.761	59.461	54.364	56.844
FBgn0061515	65.123	67.978	64.283	71.335
FBgn0061515	60.349	63.945	61.066	66.757
FBgn0061515	62.326	64.982	61.546	68.254
FBgn0062413	28.46	33.082	38.487	43.228
FBgn0062449	16.224	13.574	11.091	12.57
FBgn0062978	93.187	116.636	75.064	94.949
FBgn0063485	3.723	7.827	7.231	4.116
FBgn0063485	9.213	3.624	3.604	7.005
FBgn0063492	47.587	44.944	70.364	41.279
FBgn0063494	126.189	172.954	156.137	129.514
FBgn0063495	5.483	6.83	21.826	6.228
FBgn0063649	1.017	1.534	1.111	5.511
FBgn0063670	29.566	32.216	34.587	29.707
FBgn0063670	121.787	113.397	112.495	131.364
FBgn0063923	142.929	191.872	146.84	149.685
FBgn0063923	83.244	85.959	110.342	81.539
FBgn0064116	77.001	69.663	59.372	67.188
FBgn0064117	59.372	77.001	69.663	67.188
FBgn0064123	0.219	0.104	0.022	0.083
FBgn0064126	26.247	23.344	15.777	22.813
FBgn0064225	2675.297	3418.669	3269.027	2997.739
FBgn0064227	0.4	0.301	0.413	0
FBgn0064237	54.651	70.515	49.061	79.404
FBgn0065032	22.855	19.021	21.855	18.135
FBgn0065032	18.678	23.539	22.509	19.591
FBgn0065108	0.027	0.274	0.413	0.312
FBgn0065109	0.255	0.204	0.282	0
FBgn0066084	5995.114	5490.88	5762.275	5625.085
FBgn0066101	58.698	86.081	113.011	75.211
FBgn0066101	118.128	61.303	89.77	78.403
FBgn0066101	77.042	60.337	87.905	115.319
FBgn0066101	86.117	59.216	75.532	113.268
FBgn0066101	65.913	96.97	127.246	84.533
FBgn0066292	7.784	7.676	7.078	7.873
FBgn0066304	0.53	0.509	0.422	0.816
FBgn0067102	37.608	56.413	55.113	32.125
FBgn0067311	0.063	0.122	0.095	0
FBgn0067312	0.445	0.534	0.071	0
FBgn0067317	1.696	0.86	0.621	1.357
FBgn0067622	4.917	4.609	5.041	4.962
FBgn0067628	1.718	2.858	2.875	3.667
FBgn0067779	4.955	4.249	5.479	4.778
FBgn0067779	4.419	5.569	5.171	5.213
FBgn0067782	37.842	51.618	37.153	65.483
FBgn0067783	51.618	65.483	37.842	37.153
FBgn0067861	1.187	0.128	0.123	0.285
FBgn0067861	0.095	0.203	0.911	0.074
FBgn0067864	7.571	8.122	9.321	7.933
FBgn0067905	531.285	382.969	400.861	389.812
FBgn0069056	0.902	0.386	0.722	0.549
FBgn0069242	27.812	28.85	37.775	33.743
FBgn0069354	4.571	2.498	4.322	22.283
FBgn0069354	4.385	4.372	2.515	21.908
FBgn0069938	0.309	1.038	0.756	2.832
FBgn0069973	0.525	0.242	0.405	0.818
FBgn0082582	39.086	39.51	44.457	30.618
FBgn0082582	37.269	29.429	37.764	42.013
FBgn0082582	10.268	8.884	11.498	10.247
FBgn0082582	30.595	39.251	43.873	38.723
FBgn0082582	35.206	27.37	34.571	39.089
FBgn0082582	33.646	26.111	37.672	33.021
FBgn0082582	33.265	38.737	34.54	26.573
FBgn0082831	4.479	4.07	3.886	4.537
FBgn0082831	3.881	4.538	4.062	4.48
FBgn0083167	216.913	189.77	166.221	197.183
FBgn0083228	1.501	0.967	2.756	1.057
FBgn0083228	1.293	3.116	1.016	1.975
FBgn0083940	1.01	1.247	0.958	1.404
FBgn0083942	0.407	0.789	0.119	0.305
FBgn0083946	0.346	0.089	1.592	0.253
FBgn0083949	0.07	0.273	0.399	0.321
FBgn0083953	34.863	46.219	43.005	36.837
FBgn0083956	0.696	0.912	1.393	3.178
FBgn0083962	13.127	16.529	9.481	11.517
FBgn0083962	11.331	9.086	12.974	15.871
FBgn0083962	9.402	16.391	13.066	11.445
FBgn0083963	0.238	0.057	0.17	0.256
FBgn0083965	1.069	0.566	0.678	0.765
FBgn0083966	0.225	0.338	0.087	0.325
FBgn0083967	20.41	19.061	20.228	20.013
FBgn0083969	8.36	10.241	8.403	7.939
FBgn0083969	8.349	8.373	10.271	8.012
FBgn0083969	7.995	8.2	9.958	7.666
FBgn0083971	2.19	2.216	1.754	2.433
FBgn0083974	0.607	1.058	2.035	0.568
FBgn0083975	0.246	0.047	0.158	0.301
FBgn0083975	0.046	0.336	0.273	0.181
FBgn0083977	2.574	1.874	2.576	1.725
FBgn0083978	0.153	0.443	0.029	0.311
FBgn0083979	0.587	0.652	0.68	0.951
FBgn0083981	0.081	0.017	0.054	0.093
FBgn0083981	0.055	0.018	0.082	0.094
FBgn0083984	18.17	18.149	20.924	15.469
FBgn0083985	1.64	1.621	2.037	1.469
FBgn0083985	1.414	1.56	1.579	2.001
FBgn0083991	0.517	0.21	0.552	0.567
FBgn0083992	22.33	26.613	24.581	31.206
FBgn0084001	0.245	0.217	0	0.264
FBgn0085188	38.771	40.799	36.556	44.93
FBgn0085190	0.707	2.426	1.211	7.362
FBgn0085190	1.181	7.181	0.69	2.367
FBgn0085190	7.177	2.47	1.156	0.72
FBgn0085192	17.596	16.486	19.935	20.228
FBgn0085192	17.485	19.809	16.565	20.1
FBgn0085193	1.674	2.191	2.21	3.298
FBgn0085196	1.027	0.705	0.399	1.923
FBgn0085198	0.211	0.724	0.203	0.14
FBgn0085201	42.249	63.458	45.926	50.361
FBgn0085201	121.627	145.066	184.253	133.259
FBgn0085202	2.658	4.434	0.646	0.276
FBgn0085203	6.284	4.717	6.426	3.03
FBgn0085204	0.399	0.64	4.104	1.23
FBgn0085207	2.265	0.385	7.179	1.276
FBgn0085212	40.156	61.881	23.922	39.152
FBgn0085213	0.37	0.318	0.308	0.119
FBgn0085214	0.116	0.239	0.522	0.112
FBgn0085220	32.372	34.058	26.562	29.17
FBgn0085223	18.908	9.943	18.829	7.949
FBgn0085227	24.384	1.008	0.754	1.269
FBgn0085228	0.585	0	0.537	0.294
FBgn0085229	73.739	93.299	100.317	99.606
FBgn0085230	0.356	0.038	0.315	0.163
FBgn0085234	11.36	14.295	15.396	14.962
FBgn0085236	11.648	11.049	13.039	17.279
FBgn0085239	2.184	1.326	0.766	8.548
FBgn0085240	0.337	0	0	0.224
FBgn0085241	10.016	10.597	12.385	2.799
FBgn0085241	13.084	13.843	16.178	3.657
FBgn0085245	1.658	1.873	2.275	1.437
FBgn0085250	0.116	0.271	0.062	0.3
FBgn0085253	0.2	0	0.194	0
FBgn0085257	31.523	27.478	29.371	27.386
FBgn0085259	0.312	0.365	0.667	0.242
FBgn0085261	5.165	10.727	7.136	8.584
FBgn0085263	3.835	5.042	3.097	3.35
FBgn0085271	19.369	33.218	23.162	21.886
FBgn0085273	1.565	1.385	1.33	2.312
FBgn0085273	1.147	1.737	1.428	0.955
FBgn0085276	0.376	0.375	0	0.129
FBgn0085277	0.494	0	0.124	0.17
FBgn0085277	0	0	0.487	0.201
FBgn0085280	0.226	0.328	0.494	0.158
FBgn0085287	0.956	0.409	1.02	1.341
FBgn0085294	5.51	0.102	0.315	3.734
FBgn0085295	0.339	0.658	0	0.328
FBgn0085296	0.243	0.708	0.588	0
FBgn0085297	1.246	0.236	0.228	0.122
FBgn0085298	0.756	0.901	3.996	0.601
FBgn0085300	0	0.413	0	0
FBgn0085302	0.508	0.593	0.985	0.476
FBgn0085303	0.864	0.315	0.404	2.72
FBgn0085305	0	0.152	0.157	0.343
FBgn0085306	0.622	6.339	1.304	0.728
FBgn0085308	0.184	0.328	0.67	1.335
FBgn0085309	0.353	0.113	0.242	0.117
FBgn0085311	0.291	0.399	0.483	0
FBgn0085312	0.143	0.098	0.367	0.19
FBgn0085315	0.594	0.618	2.239	0.385
FBgn0085319	0.189	0.071	0.046	0.097
FBgn0085320	13.418	15.946	6.854	18.018
FBgn0085321	0.781	0.752	1.125	4.201
FBgn0085322	21.986	31.591	25.942	30.2
FBgn0085324	0	0.202	0	0.208
FBgn0085328	0.333	0.886	0.107	0.457
FBgn0085329	0.624	0.313	0.469	0.573
FBgn0085330	2.6	1.008	0.417	1.338
FBgn0085331	0.103	0.639	0.329	0.053
FBgn0085332	0.524	0.789	0	0.325
FBgn0085334	0.152	0.887	0.285	0.589
FBgn0085339	28.434	36.391	36.103	35.739
FBgn0085341	1.036	3.971	1.497	0.759
FBgn0085341	0.881	2.844	0.584	0.525
FBgn0085344	1.453	1.342	1.916	1.607
FBgn0085345	0.515	1	0.802	2.227
FBgn0085346	33.733	39.703	46.068	39.8
FBgn0085350	0.256	0.55	0.621	0.159
FBgn0085352	0.059	0	0	0.342
FBgn0085354	30.121	17.784	13.234	34.446
FBgn0085357	0.338	0.527	0.436	0.657
FBgn0085359	41.174	95.163	36.212	279.458
FBgn0085362	0.227	0.327	0.097	0.182
FBgn0085366	0	0.123	0	0
FBgn0085367	0	0.132	0	0.136
FBgn0085369	0.26	0.656	0.178	0.52
FBgn0085370	11.948	19.8	21.083	16.159
FBgn0085370	11.036	19.803	14.818	18.115
FBgn0085374	0.075	0.103	0.299	0.024
FBgn0085376	1.249	0.456	0.486	0.171
FBgn0085380	0.47	0.658	0.511	0.611
FBgn0085382	1.495	0.957	2.158	1.949
FBgn0085382	1.141	1.471	0.59	1.333
FBgn0085383	0.185	0.255	0.384	0.289
FBgn0085383	0.229	0.177	0.392	0.275
FBgn0085384	0.091	0.272	0.273	0.269
FBgn0085385	0.38	0.523	0.415	0.36
FBgn0085386	0.556	0.632	0.891	0.381
FBgn0085387	1.379	0.839	1.237	1.298
FBgn0085387	1.916	1.785	2.084	1.198
FBgn0085390	3.021	1.717	0.898	2.861
FBgn0085390	2.365	2.076	3.322	1.276
FBgn0085391	0.31	0.343	0.309	0.307
FBgn0085391	0.282	0.292	0.26	0.249
FBgn0085395	0.322	0.198	0.035	0.287
FBgn0085396	0.077	0.2	0.165	0.241
FBgn0085397	0.504	0.381	0.521	0.636
FBgn0085399	0.85	0.54	1.083	0.464
FBgn0085404	0.448	1.277	0.395	0.076
FBgn0085405	24.018	21.84	27.236	20.563
FBgn0085405	42.533	43.798	36.097	52.08
FBgn0085407	2.652	2.213	2.661	2.691
FBgn0085407	2.257	2.679	2.744	2.704
FBgn0085408	17.931	19.628	19.455	13.312
FBgn0085408	10.649	10.923	7.554	10.92
FBgn0085408	20.648	22.373	22.375	15.148
FBgn0085409	0.269	0.055	0.317	0.46
FBgn0085410	1.984	1.708	2.177	2.73
FBgn0085411	0.148	0.664	0.536	0.368
FBgn0085411	0.523	0.628	0.137	0.341
FBgn0085412	0.75	1.937	1.33	0.956
FBgn0085412	0.364	0.69	0.873	0.498
FBgn0085412	0.94	1.927	0.742	1.328
FBgn0085412	0.698	0.912	1.27	1.813
FBgn0085412	0.482	1.106	0.793	0.535
FBgn0085413	0.406	0.203	0.063	0.314
FBgn0085413	0.075	0.468	0.352	0.212
FBgn0085413	0.232	0.397	0.078	0.315
FBgn0085414	0.534	0.502	0.56	0.295
FBgn0085414	0.6	0.463	0.378	0.219
FBgn0085415	0.406	0.486	0.348	0.559
FBgn0085417	0.149	0.53	0.204	0.308
FBgn0085419	1.025	0.517	0.562	0.899
FBgn0085420	0.222	0.167	0.138	0
FBgn0085421	1.298	2.649	0.59	0.67
FBgn0085421	0.697	1.907	0.98	0.519
FBgn0085422	0.059	0.305	0.413	0.205
FBgn0085423	21.319	19.735	29.651	26.629
FBgn0085423	29.052	19.45	26.372	21.086
FBgn0085423	26.362	29.327	21.103	19.391
FBgn0085423	30.504	20.341	21.949	27.581
FBgn0085423	23.001	21.39	32.056	28.906
FBgn0085424	0.286	0.695	0.099	0.431
FBgn0085425	9.116	9.019	7.166	12.123
FBgn0085426	3.972	1.736	1.543	2.079
FBgn0085427	0.834	1.17	0.769	3.525
FBgn0085427	1.179	0.767	0.832	3.553
FBgn0085427	1.088	0.972	1.459	4.831
FBgn0085430	0.822	0.761	0.777	1.19
FBgn0085431	0.562	0.321	0.301	0.187
FBgn0085431	0.323	0.23	0.201	0.504
FBgn0085432	2.362	1.513	1.762	1.419
FBgn0085432	5.279	3.831	4.011	4.772
FBgn0085432	4.22	4.058	4.877	5.37
FBgn0085432	4.774	4.266	3.43	3.59
FBgn0085432	4.601	6.175	5.512	4.521
FBgn0085432	2.613	3.331	2.727	3.448
FBgn0085433	3.526	3.771	3.821	3.259
FBgn0085433	3.71	3.127	3.282	3.746
FBgn0085434	0.635	0.936	0.631	0.822
FBgn0085434	0.83	0.637	0.945	0.637
FBgn0085434	1.038	0.966	1.25	1.474
FBgn0085434	0.656	0.849	0.67	0.969
FBgn0085436	21.229	15.44	15.94	13.106
FBgn0085437	28.154	23.129	20.251	20.612
FBgn0085437	18.042	25.285	20.739	18.78
FBgn0085438	2.018	1.638	1.491	1.389
FBgn0085442	22.533	21.599	21.156	24.411
FBgn0085442	8.213	9.345	9.117	9.133
FBgn0085443	9.174	15.353	7.743	7.338
FBgn0085443	4.271	4.674	6.743	3.746
FBgn0085443	7.133	3.801	4.48	4.776
FBgn0085443	8.411	4.688	5.319	5.749
FBgn0085443	7.616	7.086	8.985	15.292
FBgn0085443	5.965	3.194	4.04	3.766
FBgn0085443	4.149	3.676	4.461	6.569
FBgn0085443	4.88	7.301	4.595	3.927
FBgn0085443	4.731	6.825	3.792	4.323
FBgn0085443	7.312	3.987	4.958	4.578
FBgn0085444	2.037	1.792	2.045	1.687
FBgn0085444	2.901	2.548	2.964	2.842
FBgn0085446	10.588	9.933	8.456	11.971
FBgn0085446	70.365	61.342	41.963	59.443
FBgn0085446	19.389	21.921	15.425	22.141
FBgn0085446	17.83	15.94	12.752	18.353
FBgn0085446	15.481	21.896	19.513	22.258
FBgn0085446	17.589	15.767	18.045	12.611
FBgn0085446	15.395	22.076	19.34	21.874
FBgn0085447	0.845	0.68	0.403	0.616
FBgn0085447	0.204	0.378	0.574	0.542
FBgn0085447	0.697	0.631	0.859	0.416
FBgn0085447	0.408	0.614	0.697	0.869
FBgn0085447	0.574	0.648	0.248	0.468
FBgn0085450	3.719	4.257	3.428	3.702
FBgn0085450	2.47	2.399	3.672	2.896
FBgn0085451	3.808	3.707	4.159	4.24
FBgn0085452	60.761	72.506	58.291	55.307
FBgn0085453	134.863	160.994	128.423	91.031
FBgn0085454	0.487	1.106	0.337	4.41
FBgn0085456	0.076	0.355	0.105	0
FBgn0085457	0	0.065	0.127	0.095
FBgn0085458	0.264	0.121	0	0.292
FBgn0085459	0.717	0.498	0.399	0.48
FBgn0085460	0.57	0.357	0.216	0.398
FBgn0085465	0.478	0.31	0.199	0.412
FBgn0085466	0.651	0.387	0.528	0.569
FBgn0085468	196.199	204.675	158.574	146.217
FBgn0085468	67.255	61.769	87.3	86.57
FBgn0085470	13.21	11.506	12.624	12.97
FBgn0085470	5.605	6.841	5.434	6.488
FBgn0085471	0.276	0.16	0.416	0
FBgn0085476	0.446	0.338	0.086	0.582
FBgn0085476	0.358	0.101	0.416	0.574
FBgn0085477	0.241	0.251	0.291	0.172
FBgn0085478	4.541	4.562	4.943	5.495
FBgn0085478	4.492	5.328	4.859	4.452
FBgn0085479	1.043	0.983	0.402	3.623
FBgn0085480	0.474	0.304	0.455	0.144
FBgn0085481	0.707	0.454	0.749	1.067
FBgn0085484	51.534	42.059	50.189	53.53
FBgn0085487	0.226	0.425	0.117	0
FBgn0085491	0	0.235	0.227	0.285
FBgn0085569	0.176	0.137	0	0.182
FBgn0085638	27.105	24.22	27.189	20.562
FBgn0085638	27.515	27.423	24.277	20.537
FBgn0085638	23.415	21.065	19.581	23.068
FBgn0085736	42.904	45.837	50.91	44.018
FBgn0086251	0.568	0.321	0.605	0.472
FBgn0086251	0.544	0.308	0.579	0.452
FBgn0086254	547.872	481.621	333.231	398.362
FBgn0086254	265.332	380.348	314.703	431.046
FBgn0086265	0.731	0.586	0.708	0.274
FBgn0086347	22.367	22.791	21.392	37.946
FBgn0086355	232.399	233.625	215.618	289.863
FBgn0086355	208.369	208.201	189.565	256.792
FBgn0086357	131.877	77.948	118.826	107.296
FBgn0086358	22.125	17.459	29.358	21.764
FBgn0086359	12.917	50.075	12.436	33.279
FBgn0086361	30.137	28.742	27.158	28.638
FBgn0086361	37.3	36.034	38.002	36.188
FBgn0086361	21.199	22.135	19.675	21.941
FBgn0086361	27.332	25.982	28.687	27.264
FBgn0086362	18.81	17.327	13.573	15.033
FBgn0086365	8.312	5.795	7.617	7.424
FBgn0086367	6.672	13.567	3.278	4.928
FBgn0086371	46.178	50.092	38.041	41.722
FBgn0086372	63.37	109.486	82.723	59.566
FBgn0086372	50.139	83.917	47.874	63.354
FBgn0086372	66.548	87.917	50.091	52.355
FBgn0086372	83.818	63.419	49.809	47.825
FBgn0086372	51.308	49.412	85.832	65.232
FBgn0086372	88.01	50.095	52.216	66.588
FBgn0086378	34.026	36.459	39.054	36.495
FBgn0086408	0.351	0.416	0.051	0.361
FBgn0086443	31.237	34.095	33.695	34.841
FBgn0086445	3.832	2.705	3.389	2.677
FBgn0086446	17.964	19.395	20.026	21.265
FBgn0086448	3.284	3.418	2.282	3.014
FBgn0086472	1917.906	1854.218	1891.417	1891.54
FBgn0086472	3200.707	3153.953	3092.624	3152.691
FBgn0086532	18.789	20.588	19.716	25.458
FBgn0086532	20.924	19.166	20.213	25.654
FBgn0086558	152.156	177.458	161.746	150.858
FBgn0086604	6.21	5.538	4.753	5.333
FBgn0086604	5.095	4.723	6.558	5.396
FBgn0086604	6.186	4.743	5.312	5.525
FBgn0086608	4.564	5.612	3.036	3.974
FBgn0086608	1.467	1.354	4.364	0.897
FBgn0086608	4.752	4.061	5.843	3.162
FBgn0086611	0	0.122	0.084	0.081
FBgn0086655	1.093	0.832	0.894	0.799
FBgn0086656	97.929	129.65	104.599	106.47
FBgn0086657	7.387	8.576	9.215	8.292
FBgn0086674	2.858	3.368	2.843	3.906
FBgn0086674	2.75	2.726	3.745	3.229
FBgn0086675	0.36	0.499	0.35	0.361
FBgn0086675	0.317	0.193	0.389	0.26
FBgn0086675	0.298	0.386	0.407	0.304
FBgn0086675	0.259	0.193	0.388	0.316
FBgn0086676	81.232	68.356	112.983	114.738
FBgn0086676	107.392	64.808	110.231	78.39
FBgn0086681	1.238	0.762	4.184	0.438
FBgn0086683	15.991	17.957	17.868	17.765
FBgn0086683	17.63	18.173	16.257	18.125
FBgn0086683	18.382	16.612	18.621	18.874
FBgn0086686	6.553	5.75	6.956	7.873
FBgn0086686	5.501	6.308	7.536	6.734
FBgn0086687	4020.69	3090.138	3514.232	3913.362
FBgn0086690	12.578	11.638	14.42	10.598
FBgn0086690	12.403	11.485	10.48	14.204
FBgn0086690	16.871	21.178	18.681	15.628
FBgn0086690	10.726	12.714	11.782	14.552
FBgn0086690	14.777	11.97	10.879	12.92
FBgn0086690	17.296	15.996	19.159	21.702
FBgn0086690	14.439	12.63	11.692	10.651
FBgn0086694	4.126	3.495	3.826	3.918
FBgn0086698	2.84	3.123	3.469	2.549
FBgn0086704	1.69	2.883	3.72	1.791
FBgn0086706	180.341	204.065	160.99	132.937
FBgn0086708	88.723	176.214	171.472	165.694
FBgn0086708	169.899	165.628	88.241	175.838
FBgn0086708	140.75	136.148	70.698	130.8
FBgn0086708	179.52	169.03	90.18	173.686
FBgn0086708	69.699	138.883	134.081	129.227
FBgn0086708	140.682	136.037	70.685	130.8
FBgn0086711	8.249	14.073	9.637	9.289
FBgn0086711	12.345	8.528	8.245	7.314
FBgn0086712	19.79	19.359	19.623	15.509
FBgn0086758	0.094	0.428	0.333	0.47
FBgn0086758	0.427	0.499	0.112	0.494
FBgn0086758	0.307	0.506	0.515	0.531
FBgn0086778	0.24	0.275	0.098	0.262
FBgn0086778	0.157	0.327	0.272	0.314
FBgn0086779	8.994	8.767	10.232	11.47
FBgn0086782	1.164	0.508	0.251	0.47
FBgn0086785	13.175	12.388	13.958	14.846
FBgn0086855	6.091	5.426	5.474	6.334
FBgn0086855	5.826	5.815	6.76	6.533
FBgn0086895	2.818	2.327	2.59	2.795
FBgn0086898	2.954	2.422	3.425	3.211
FBgn0086904	689.262	843.779	844.919	772.715
FBgn0086906	5.618	9.866	8.27	4.126
FBgn0086906	9.643	5.493	8.09	4.039
FBgn0086906	10.425	3.654	4.015	7.084
FBgn0086906	3.55	6.835	3.779	10.618
FBgn0086906	9.795	5.597	4.103	8.229
FBgn0086906	8.579	5.933	4.254	10.083
FBgn0086906	9.657	4.044	8.102	5.5
FBgn0086907	19.899	25.253	17.893	45.822
FBgn0086909	17.478	16.965	21.799	16.678
FBgn0086912	3.823	3.265	4.885	3.785
FBgn0086913	0.295	0.082	0.666	0.348
FBgn0086913	0.283	0.427	0.234	0.055
FBgn0086916	0.352	0.384	0.076	0.088
FBgn0087005	2.832	3.85	2.56	4.198
FBgn0087007	13.39	15.858	10.649	12.582
FBgn0087007	16.137	11.008	13.658	12.974
FBgn0087007	6.871	5.815	6.348	8.533
FBgn0087007	13.671	10.871	16.172	12.846
FBgn0087008	2.194	2.173	2.358	2.878
FBgn0087011	1.019	0.942	4.054	1.439
FBgn0087012	0.785	0.482	1.258	1.094
FBgn0087012	0.441	0.995	0.559	0.953
FBgn0087012	0.442	1.165	0.67	0.944
FBgn0087013	109.499	88.857	123.13	116.427
FBgn0087021	0.362	0.14	0.75	0.657
FBgn0087035	51.159	41.709	54.647	51.635
FBgn0087035	43.731	54.01	53.719	57.329
FBgn0087035	50.365	53.865	41.096	50.828
FBgn0087039	14.333	14.414	10.443	15.979
FBgn0087041	5.163	6.735	5.153	4.929
FBgn0243511	3.655	5.619	5.584	5.865
FBgn0243513	2.578	3.329	3.627	2.775
FBgn0243516	11.42	12.697	12.79	14.041
FBgn0243516	9.31	7.55	7.657	6.01
FBgn0243516	11.76	12.901	12.824	14.035
FBgn0243516	11.981	12.793	12.979	14.227
FBgn0243516	7.473	9.374	7.366	6.011
FBgn0243516	12.814	14.302	11.643	12.715
FBgn0243516	13.276	11.609	11.725	10.239
FBgn0250732	3.319	3.013	2.319	3.986
FBgn0250753	217.307	211.061	210.576	193.906
FBgn0250753	226.375	207.689	226.688	233.202
FBgn0250753	272.833	279.385	248.316	270.98
FBgn0250753	242.817	242.071	249.573	222.228
FBgn0250753	213.791	233.605	239.911	233.103
FBgn0250754	1.302	1.248	1.091	1.228
FBgn0250755	2.906	3.037	2.874	2.686
FBgn0250757	0.303	11.024	0.165	0.43
FBgn0250757	0.316	0.345	0.17	12.254
FBgn0250757	0.252	0.28	0.366	22.823
FBgn0250757	0.152	0.231	0.221	16.221
FBgn0250757	12.326	0.166	0.309	0.266
FBgn0250785	44.204	29.079	47.978	40.661
FBgn0250788	33.106	31.828	36.447	28.729
FBgn0250788	35.437	30.946	27.924	32.192
FBgn0250789	25.408	32.914	29.01	29.072
FBgn0250791	58.598	64.017	60.516	64.766
FBgn0250814	272.688	275.058	230.48	269.965
FBgn0250814	296.153	252.855	299.183	301.797
FBgn0250816	0.314	0.093	0.132	0.273
FBgn0250816	0.27	0.377	0.198	0.28
FBgn0250819	30.087	37.993	27.328	35.213
FBgn0250819	31.545	37.148	27.162	38.368
FBgn0250819	26.726	37.389	36.071	30.129
FBgn0250820	32.226	29.988	26.87	28.234
FBgn0250821	0.574	1.401	0.83	3.858
FBgn0250822	3.509	15.042	3.343	5.126
FBgn0250823	25.865	21.735	26.16	22.665
FBgn0250823	28.613	24.176	24.744	29.903
FBgn0250823	23.119	25.331	19.517	19.46
FBgn0250823	13.427	16.145	15.932	13.273
FBgn0250823	23.681	18.249	18.319	21.806
FBgn0250823	23.407	21.476	18.31	17.967
FBgn0250824	101.472	92.705	39.275	74.743
FBgn0250826	2.993	14.069	2.264	4.02
FBgn0250827	3.258	0.578	0.383	0.787
FBgn0250830	11.151	13.634	10.835	12.045
FBgn0250831	1.649	4.655	2.071	2.384
FBgn0250832	864.768	19.893	70.032	52.828
FBgn0250835	3.76	22.075	119.445	3.666
FBgn0250836	1.293	2.868	0.514	218.043
FBgn0250836	0.54	2.899	1.357	225.262
FBgn0250837	11.759	11.069	12.509	11.347
FBgn0250837	12.641	12.042	11.271	11.095
FBgn0250838	402.49	363.541	364	323.435
FBgn0250838	431.43	346.382	391.719	386.064
FBgn0250839	0.342	0.959	0.76	0.209
FBgn0250839	0.271	0.843	0.207	0.88
FBgn0250841	1.173	2.808	6.422	5.514
FBgn0250841	2.629	5.11	5.895	1.077
FBgn0250846	0.59	1.619	1.245	7.504
FBgn0250847	0.656	0.345	0.634	1.309
FBgn0250848	136.088	148.04	158.941	103.89
FBgn0250850	3.825	4.096	2.759	3.162
FBgn0250851	9.847	9.708	13.813	10.35
FBgn0250851	9.23	12.12	8.694	8.651
FBgn0250867	3.812	2.618	3.676	3.221
FBgn0250867	3.726	3.014	3.443	2.31
FBgn0250867	2.684	2.546	1.889	2.327
FBgn0250868	46.638	62.172	57.567	48.953
FBgn0250871	6.187	1.537	2.168	1.247
FBgn0250903	12.624	12.97	13.21	11.506
FBgn0250903	4.216	5.571	3.238	3.909
FBgn0250903	5.553	5.838	5.916	5.007
FBgn0250906	178.204	163.737	157.219	155.156
FBgn0250907	0.506	0.505	0.259	0.478
FBgn0250908	0.076	1.028	0.174	0.285
FBgn0250910	0.77	0.282	0.684	0.787
FBgn0259099	0.675	0.657	0.526	0.772
FBgn0259099	0.555	0.558	0.735	0.558
FBgn0259101	1.135	1.633	1.246	4.978
FBgn0259101	2.653	2.316	13.321	3.286
FBgn0259101	1.129	4.953	1.625	1.24
FBgn0259108	0.212	0.265	0.305	0.329
FBgn0259108	0.319	0.225	0.276	0.337
FBgn0259110	0.231	0.167	0.405	0.285
FBgn0259110	0.129	0.259	0.342	0.165
FBgn0259110	0.136	0.186	0.242	0.048
FBgn0259110	0.133	0.184	0.346	0.253
FBgn0259111	13.425	17.786	18.77	21.287
FBgn0259111	9.691	13.041	14.515	16.566
FBgn0259111	14.891	12.077	13.164	9.311
FBgn0259111	18.422	19.429	21.92	13.834
FBgn0259113	0.439	0.612	0.557	0.718
FBgn0259139	23.868	27.678	24.638	23.715
FBgn0259140	41.602	92.013	62.138	61.684
FBgn0259146	0.448	0.326	0.065	0.247
FBgn0259149	0.063	0	0.087	0.231
FBgn0259151	1.417	0.372	0.369	0.441
FBgn0259152	6.228	6.239	5.183	4.829
FBgn0259152	4.809	6.203	6.227	5.163
FBgn0259163	10.667	11.021	9.2	12.445
FBgn0259163	11.044	9.205	10.704	12.489
FBgn0259163	9.082	10.792	10.519	12.113
FBgn0259166	8.386	7.986	9.923	10.128
FBgn0259166	5.718	5.618	5.627	5.698
FBgn0259167	0.798	1.006	0.479	0.534
FBgn0259168	4.152	4.518	4.626	4.034
FBgn0259170	3.939	5.681	4.341	3.934
FBgn0259170	5.878	4.563	4.266	4.347
